127.0.0.1 - - [08/May/2023:22:04:18 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [08/May/2023:22:26:54 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Nike%20Air%20Jordan HTTP/1.1" 500 109122
0:0:0:0:0:0:0:1 - - [08/May/2023:22:29:48 +0530] "POST /Advance_Java_Assignment_3/save HTTP/1.1" 200 4959
0:0:0:0:0:0:0:1 - - [08/May/2023:22:29:48 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Puma HTTP/1.1" 500 32855
0:0:0:0:0:0:0:1 - - [08/May/2023:22:29:48 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Nike%20Air%20Jordan HTTP/1.1" 500 109122
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:22 +0530] "POST /Advance_Java_Assignment_3/save HTTP/1.1" 200 4978
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:22 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Nike%20Air%20Jordan HTTP/1.1" 500 109122
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:22 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Puma HTTP/1.1" 500 32855
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:46 +0530] "POST /Advance_Java_Assignment_3/save HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:46 +0530] "GET /Advance_Java_Assignment_3/home.jsp HTTP/1.1" 200 5795
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:46 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Nike%20Air%20Jordan HTTP/1.1" 500 109122
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:46 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Puma HTTP/1.1" 500 32855
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:46 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Reebok HTTP/1.1" 500 109122
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:50 +0530] "GET /Advance_Java_Assignment_3/DeleteProduct?title=Reebok HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:50 +0530] "GET /Advance_Java_Assignment_3/home.jsp HTTP/1.1" 200 4863
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:50 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Nike%20Air%20Jordan HTTP/1.1" 500 109122
0:0:0:0:0:0:0:1 - - [08/May/2023:22:30:50 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Puma HTTP/1.1" 500 32855
0:0:0:0:0:0:0:1 - - [08/May/2023:22:31:05 +0530] "POST /Advance_Java_Assignment_3/save HTTP/1.1" 200 4978
0:0:0:0:0:0:0:1 - - [08/May/2023:22:31:05 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Puma HTTP/1.1" 500 32855
0:0:0:0:0:0:0:1 - - [08/May/2023:22:31:05 +0530] "GET /Advance_Java_Assignment_3/image.jsp?title=Nike%20Air%20Jordan HTTP/1.1" 500 109122
0:0:0:0:0:0:0:1 - - [08/May/2023:22:31:15 +0530] "POST /Advance_Java_Assignment_3/Logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/May/2023:22:31:15 +0530] "GET /Advance_Java_Assignment_3/login.jsp HTTP/1.1" 200 3183
