127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 417 689
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 417 689
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /index.action/struts/utils.js HTTP/1.1" 404 787
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "POST /struts2-showcase/token/transfer4.action HTTP/1.1" 404 798
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET null HTTP/1.1" 400 2172
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "POST /struts2-showcase/token/transfer4.action HTTP/1.1" 404 798
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "POST null HTTP/1.1" 400 2274
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
